target_date,forecast_origin_date,split,y_utilization_nextday,y_secondary_capacity_rate,y_total_served,y_scheduled_demand_pressure,y_open_order_pressure,y_served_plus_deferred_pressure,y_expanded_demand_pressure_index,target_day_of_week_name,target_day_of_week_num,target_is_weekend,target_month,target_quarter,target_week,target_is_month_start,target_is_month_end,target_dow_sin,target_dow_cos,target_month_sin,target_month_cos,target_week_sin,target_week_cos,lag1_target_utilization_intensity,lag7_target_utilization_intensity,lag14_target_utilization_intensity,lag28_target_utilization_intensity,roll3_mean_target_utilization_intensity,roll3_std_target_utilization_intensity,roll7_mean_target_utilization_intensity,roll7_std_target_utilization_intensity,roll14_mean_target_utilization_intensity,roll14_std_target_utilization_intensity,roll28_mean_target_utilization_intensity,roll28_std_target_utilization_intensity,lag1_secondary_trip_capacity_utilization_rate,lag7_secondary_trip_capacity_utilization_rate,lag14_secondary_trip_capacity_utilization_rate,roll7_mean_secondary_trip_capacity_utilization_rate,roll14_mean_secondary_trip_capacity_utilization_rate,lag1_open_orders,lag7_open_orders,lag14_open_orders,lag1_total_scheduled_deliveries,lag7_total_scheduled_deliveries,lag14_total_scheduled_deliveries,lag1_total_served,lag7_total_served,lag14_total_served,lag1_carry_over,lag7_carry_over,lag14_carry_over,lag1_unscheduled,lag7_unscheduled,lag14_unscheduled,lag1_accommodated_after_cutoff,lag7_accommodated_after_cutoff,lag14_accommodated_after_cutoff,lag1_deferred_rescheduled,lag7_deferred_rescheduled,lag14_deferred_rescheduled,lag1_cancelled,lag7_cancelled,lag14_cancelled,lag1_best_effort,lag7_best_effort,lag14_best_effort,lag1_service_gap,lag7_service_gap,lag14_service_gap,lag1_completion_rate,lag7_completion_rate,lag14_completion_rate,lag1_completion_rate_capped,lag7_completion_rate_capped,lag14_completion_rate_capped,lag1_retail_served_orders,lag7_retail_served_orders,lag14_retail_served_orders,lag1_b2b_served_orders,lag7_b2b_served_orders,lag14_b2b_served_orders,roll7_mean_open_orders,roll14_mean_open_orders,roll28_mean_open_orders,roll7_mean_total_scheduled_deliveries,roll14_mean_total_scheduled_deliveries,roll28_mean_total_scheduled_deliveries,roll7_mean_total_served,roll7_std_total_served,roll14_mean_total_served,roll14_std_total_served,roll28_mean_total_served,roll28_std_total_served,roll7_mean_service_gap,roll7_std_service_gap,roll14_mean_service_gap,roll14_std_service_gap,roll28_mean_service_gap,roll28_std_service_gap,roll7_mean_completion_rate_capped,roll14_mean_completion_rate_capped,roll28_mean_completion_rate_capped,lag1_available_trucks_total,lag7_available_trucks_total,lag14_available_trucks_total,lag1_available_drivers,lag7_available_drivers,lag14_available_drivers,lag1_available_trucks_30kl,lag7_available_trucks_30kl,lag14_available_trucks_30kl,lag1_available_trucks_18kl,lag7_available_trucks_18kl,lag14_available_trucks_18kl,lag1_available_trucks_36kl,lag7_available_trucks_36kl,lag14_available_trucks_36kl,lag1_available_trucks_20kl,lag7_available_trucks_20kl,lag14_available_trucks_20kl,roll7_mean_available_trucks_total,roll7_std_available_trucks_total,roll14_mean_available_trucks_total,roll14_std_available_trucks_total,roll28_mean_available_trucks_total,roll28_std_available_trucks_total,roll7_mean_available_drivers,roll7_std_available_drivers,roll14_mean_available_drivers,roll14_std_available_drivers,roll28_mean_available_drivers,roll28_std_available_drivers,lag1_weekly_change_diesel,lag7_weekly_change_diesel,lag14_weekly_change_diesel,lag1_weekly_change_gasoline,lag7_weekly_change_gasoline,lag14_weekly_change_gasoline,lag1_weekly_change_kerosene,lag7_weekly_change_kerosene,lag14_weekly_change_kerosene,lag1_days_since_fuel_update,lag7_days_since_fuel_update,lag14_days_since_fuel_update,roll7_mean_weekly_change_diesel,roll14_mean_weekly_change_diesel,roll28_mean_weekly_change_diesel,roll7_mean_weekly_change_gasoline,roll14_mean_weekly_change_gasoline,roll28_mean_weekly_change_gasoline,roll7_mean_weekly_change_kerosene,roll14_mean_weekly_change_kerosene,roll28_mean_weekly_change_kerosene,lag1_fuel_update_day,lag1_backload_record_flag,lag7_backload_record_flag,lag1_backload_total_kl_zero,lag7_backload_total_kl_zero,lag1_backload_total_kl_capped,lag7_backload_total_kl_capped,lag1_backload_log1p_capped,lag7_backload_log1p_capped,roll7_mean_backload_log1p_capped,roll28_mean_backload_log1p_capped,lag1_any_qa_flag,lag7_any_qa_flag,lag1_structural_nonoperational_day,lag7_structural_nonoperational_day,lag1_served_per_driver,lag1_open_orders_per_truck,lag1_service_gap_per_truck,lag1_driver_truck_gap,lag1_retail_share_served
2024-11-22,2024-11-21,Train 2024,1.1142857142857143,0.78,39.0,1.0285714285714285,1.0285714285714285,1.1142857142857143,1.2,Friday,5,0,11,4,47,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,1.1470588235294117,1.15,1.425,1.2571428571428571,1.3394957983193276,0.17862431248557697,1.104529397966083,0.2820795906794179,1.141520401263954,0.24652478482008677,1.136014659823608,0.24081975014303839,0.78,0.92,1.14,0.7971428571428573,0.8371428571428572,38.0,40.0,49.0,40.0,43.0,56.0,39.0,46.0,57.0,1.0,0.0,3.0,3.0,2.0,4.0,0.0,5.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.975,1.069767441860465,1.0178571428571428,0.975,1.069767441860465,1.0178571428571428,32.0,29.0,39.0,7.0,17.0,18.0,37.285714285714285,37.214285714285715,37.964285714285715,41.57142857142857,42.214285714285715,41.964285714285715,39.857142857142854,10.714920616109254,41.857142857142854,8.908571005646053,42.0,9.104333522498425,2.4285714285714284,4.46680881081572,1.2857142857142858,3.268228676411534,1.0357142857142858,2.3957082438014004,0.9596708452706004,0.9927739777627521,1.0001695849843164,34.0,40.0,40.0,39.0,38.0,42.0,5.0,13.0,7.0,1.0,3.0,4.0,3.0,1.0,2.0,25.0,23.0,27.0,36.142857142857146,3.9761191895520187,36.857142857142854,3.8201317507916337,37.107142857142854,3.292407491479014,36.857142857142854,3.7161167647860576,38.214285714285715,4.742258005318889,39.035714285714285,4.350241737490372,-0.643185713567248,0.39383425765277247,-1.0049113696776024,-0.176175445037062,0.00933423788610973,-0.904531522442577,-0.48333382473664743,-0.28927429840304114,0.07988730833572566,2.0,3.0,3.0,-0.0506028728700935,-0.22802591541733902,-0.22928320419740816,-0.07016991193810673,-0.29152233997705185,-0.5486517280647758,-0.3724426668317296,-0.22538373783488055,-0.2669788911012772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4141745518958247,0.29085595547366544,0.0,1.0,0.0,0.0,1.0,1.1176470588235294,0.029411764705882353,5.0,0.8205128205128205
2024-11-23,2024-11-22,Train 2024,0.8857142857142857,0.62,31.0,0.9428571428571428,0.8571428571428571,0.9142857142857143,0.9714285714285714,Saturday,6,1,11,4,47,0,0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,1.1142857142857143,0.896551724137931,1.0857142857142856,1.0,1.2537815126050422,0.21386018054717418,1.0994273571497566,0.28144234672562735,1.1193265237129335,0.23263593120886897,1.1309126190072814,0.2396690116950963,0.78,0.52,0.76,0.777142857142857,0.8114285714285714,36.0,32.0,30.0,36.0,38.0,39.0,39.0,26.0,38.0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,1.0,1.0833333333333333,0.6842105263157895,0.9743589743589743,1.0833333333333333,0.6842105263157895,0.9743589743589743,28.0,20.0,30.0,11.0,6.0,8.0,36.714285714285715,36.285714285714285,37.892857142857146,40.57142857142857,40.785714285714285,41.714285714285715,38.857142857142854,10.367072415884328,40.57142857142857,7.782764841072144,41.82142857142857,9.112683758970517,2.4285714285714284,4.46680881081572,1.2857142857142858,3.268228676411534,1.0357142857142858,2.3957082438014004,0.9616088297667245,0.9974508485110515,1.0023152106764537,35.0,29.0,35.0,38.0,32.0,37.0,3.0,8.0,7.0,1.0,0.0,0.0,5.0,4.0,4.0,26.0,17.0,24.0,35.42857142857143,3.5989416433697525,36.5,3.7365142126771294,37.107142857142854,3.292407491479014,36.857142857142854,3.7161167647860576,37.92857142857143,4.6154304027033,39.07142857142857,4.336994790119524,-0.643185713567248,0.39383425765277247,-1.0049113696776024,-0.176175445037062,0.00933423788610973,-0.904531522442577,-0.48333382473664743,-0.28927429840304114,0.07988730833572566,3.0,4.0,4.0,-0.19874858304438212,-0.20218836855231373,-0.2680426342025215,-0.09667129521284555,-0.2394969058766579,-0.5496952147728723,-0.400165456307959,-0.2656138187686215,-0.2650421092967048,0.0,0.0,1.0,0.0,17.160008900175065,0.0,17.160008900175065,0.0,2.899221863270773,0.4141745518958247,0.29085595547366544,0.0,0.0,0.0,0.0,1.0263157894736843,1.0285714285714285,0.0,3.0,0.717948717948718
2024-11-24,2024-11-23,Train 2024,0.8857142857142857,0.62,31.0,0.6857142857142857,0.6857142857142857,0.8857142857142857,0.8857142857142857,Sunday,7,1,11,4,47,0,0,-2.4492935982947064e-16,1.0,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,0.8857142857142857,0.6666666666666666,0.95,1.0277777777777777,1.0490196078431373,0.1423727163085671,1.0978791516606643,0.28277103312083557,1.105040809427219,0.24085440011386797,1.12683098635422,0.24293201198243555,0.62,0.52,0.76,0.7914285714285715,0.8014285714285715,30.0,22.0,29.0,33.0,25.0,34.0,31.0,26.0,38.0,2.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.9393939393939394,1.04,1.1176470588235294,0.9393939393939394,1.04,1.1176470588235294,17.0,19.0,30.0,14.0,7.0,8.0,36.42857142857143,36.285714285714285,37.785714285714285,39.857142857142854,40.357142857142854,41.67857142857143,39.57142857142857,9.4667337355102,40.07142857142857,8.175613698106062,41.75,9.191884504319038,1.0,1.5275252316519405,1.3571428571428572,3.2724289463319467,1.0714285714285714,2.4026000025985956,0.998063603063603,0.994953346013549,1.0012011286800189,35.0,39.0,40.0,32.0,36.0,44.0,4.0,5.0,7.0,2.0,2.0,1.0,3.0,7.0,0.0,26.0,25.0,32.0,36.285714285714285,2.288688541085315,36.5,3.7365142126771294,37.17857142857143,3.2209220146316295,36.857142857142854,3.7161167647860576,37.57142857142857,4.878749614624428,38.964285714285715,4.476127152540951,-0.643185713567248,0.39383425765277247,-1.0049113696776024,-0.176175445037062,0.00933423788610973,-0.904531522442577,-0.48333382473664743,-0.28927429840304114,0.07988730833572566,4.0,5.0,5.0,-0.34689429321867077,-0.1763508216872884,-0.30680206420763484,-0.12317267848758437,-0.18747147177626397,-0.5507387014809687,-0.42788824578418855,-0.3058438997023624,-0.2631053274921324,0.0,1.0,0.0,13.862453138011038,0.0,13.862453138011038,0.0,2.698838108976507,0.0,0.3855483012823582,0.3872430307942549,1.0,0.0,0.0,0.0,0.96875,0.8571428571428571,0.05714285714285714,-3.0,0.5483870967741935
2024-11-25,2024-11-24,Train 2024,1.2571428571428571,0.88,44.0,1.1428571428571428,1.0857142857142856,1.2571428571428571,1.2571428571428571,Monday,1,0,11,4,48,0,0,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,0.8857142857142857,1.0,1.125,1.2352941176470589,0.961904761904762,0.13196577581476696,1.129171668667467,0.23522043378369792,1.1004489726925253,0.24462093573787008,1.1217572902090955,0.2465341929739593,0.62,0.8,0.9,0.8057142857142857,0.7914285714285715,24.0,35.0,37.0,24.0,39.0,45.0,31.0,40.0,45.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.2916666666666667,1.0256410256410255,1.0,1.1796302124311562,1.0256410256410255,1.0,25.0,26.0,30.0,6.0,14.0,15.0,36.714285714285715,35.92857142857143,37.57142857142857,39.714285714285715,39.642857142857146,41.17857142857143,40.285714285714285,8.400680244565192,39.57142857142857,8.518886580500336,41.535714285714285,9.374836859250719,1.0,1.5275252316519405,1.3571428571428572,3.2724289463319467,1.0357142857142858,2.4111184258538736,1.018010776268054,0.9993807141283796,1.0085563430337632,35.0,40.0,40.0,35.0,43.0,42.0,3.0,4.0,8.0,1.0,4.0,2.0,1.0,3.0,4.0,30.0,29.0,26.0,35.714285714285715,1.9760470401187118,36.142857142857146,3.6131627495789265,37.142857142857146,3.239962113567772,36.714285714285715,3.7733400639347954,36.92857142857143,4.5482758477046525,38.82142857142857,4.5383434033313215,-0.643185713567248,0.39383425765277247,-1.0049113696776024,-0.176175445037062,0.00933423788610973,-0.904531522442577,-0.48333382473664743,-0.28927429840304114,0.07988730833572566,5.0,6.0,6.0,-0.49504000339295945,-0.1505132748222631,-0.3455614942127481,-0.14967406176232317,-0.13544603767587007,-0.5517821881890651,-0.455611035260418,-0.3460739806361034,-0.26116854568756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3855483012823582,0.3872430307942549,0.0,0.0,0.0,0.0,0.8857142857142857,0.6857142857142857,0.0,0.0,0.8064516129032258
2024-11-26,2024-11-25,Train 2024,1.2222222222222223,0.88,44.0,1.1944444444444444,1.1388888888888888,1.2222222222222223,1.2222222222222223,Tuesday,2,0,11,4,48,0,0,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,1.2571428571428571,1.3714285714285714,0.9285714285714286,1.3157894736842106,1.0095238095238097,0.21444438569900118,1.165906362545018,0.23173877382729513,1.1098877482027294,0.24816483082124113,1.1225376023339455,0.2469411022863425,0.88,0.96,0.78,0.8171428571428571,0.79,38.0,42.0,33.0,40.0,52.0,39.0,44.0,48.0,39.0,0.0,2.0,0.0,2.0,7.0,5.0,0.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1.1,0.9230769230769231,1.0,1.1,0.9230769230769231,1.0,34.0,39.0,25.0,10.0,9.0,14.0,37.142857142857146,36.0,37.5,39.857142857142854,39.285714285714285,41.035714285714285,40.857142857142854,8.513294924774417,39.5,8.473941958008234,41.607142857142854,9.386117746395795,1.0,1.5275252316519405,1.3571428571428572,3.2724289463319467,0.9642857142857143,2.4111184258538736,1.0286334868907647,1.0065235712712366,1.0137511482285684,35.0,35.0,42.0,33.0,33.0,46.0,7.0,4.0,7.0,0.0,4.0,2.0,4.0,3.0,4.0,24.0,24.0,29.0,35.0,0.5773502691896739,35.785714285714285,3.4458128755964146,37.17857142857143,3.2094025223185394,35.285714285714285,2.751622897751248,36.285714285714285,4.4102777067379595,38.785714285714285,4.5814209574561096,-0.643185713567248,-0.643185713567248,0.39383425765277247,-0.176175445037062,-0.176175445037062,0.00933423788610973,-0.48333382473664743,-0.48333382473664743,-0.28927429840304114,6.0,0.0,0.0,-0.643185713567248,-0.12467572795723776,-0.38432092421786146,-0.176175445037062,-0.08342060357547613,-0.5528256748971615,-0.48333382473664743,-0.3863040615698443,-0.2592317638829876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3855483012823582,0.3872430307942549,0.0,0.0,0.0,0.0,1.3333333333333333,1.0857142857142856,0.0,-2.0,0.7727272727272727
2024-11-27,2024-11-26,Train 2024,1.2777777777777777,0.92,46.0,1.2777777777777777,1.1666666666666667,1.3055555555555556,1.3055555555555556,Wednesday,3,0,11,4,48,0,0,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,1.2222222222222223,1.5,1.5,1.131578947368421,1.1216931216931219,0.20510819329870505,1.1445911698012539,0.21601268920472813,1.1308628048920717,0.24403645165612484,1.1191959147817316,0.2448533636083729,0.88,1.08,0.96,0.8057142857142858,0.7971428571428572,41.0,52.0,43.0,43.0,54.0,47.0,44.0,54.0,48.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,4.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0232558139534884,1.0,1.0212765957446808,1.0232558139534884,1.0,1.0212765957446808,29.0,32.0,31.0,15.0,22.0,17.0,37.0,36.57142857142857,36.92857142857143,38.57142857142857,39.57142857142857,40.714285714285715,40.285714285714285,8.0770102908251,39.857142857142854,8.556213602335518,41.392857142857146,9.254985786307921,0.42857142857142855,0.7867957924694283,1.3571428571428572,3.2724289463319467,0.8928571428571429,2.408923006845601,1.0429447570159882,1.008184700839343,1.0159553393862477,36.0,36.0,32.0,33.0,37.0,30.0,8.0,9.0,4.0,0.0,3.0,2.0,5.0,0.0,3.0,23.0,24.0,23.0,35.142857142857146,0.6900655593423887,35.357142857142854,2.9510661139308327,37.107142857142854,3.212698020578438,35.285714285714285,2.751622897751248,35.357142857142854,3.477557561480056,38.32142857142857,4.480852857218408,-0.02398151948491786,-0.643185713567248,0.39383425765277247,-0.9589956531512887,-0.176175445037062,0.00933423788610973,0.43079054692343677,-0.48333382473664743,-0.28927429840304114,0.0,1.0,1.0,-0.5547279715554866,-0.15451971203850134,-0.37506951879663114,-0.2880069033390944,-0.15258702436386176,-0.5463637350098819,-0.3527446287852069,-0.33487085833223873,-0.23155330718115102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3855483012823582,0.30931604410085844,0.0,1.0,0.0,0.0,1.3333333333333333,1.1388888888888888,0.0,-3.0,0.6590909090909091
2024-11-28,2024-11-27,Train 2024,1.0930232558139534,0.94,47.0,1.0,0.9069767441860465,1.0930232558139534,1.1162790697674418,Thursday,4,0,11,4,48,0,0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,1.2777777777777777,1.1470588235294117,1.2352941176470589,1.1666666666666667,1.2523809523809526,0.028082231766582675,1.112845138055222,0.16549796253754018,1.1149897890190559,0.22463537466560665,1.1244173015820658,0.2466792105092008,0.92,0.78,0.84,0.7828571428571429,0.7942857142857143,42.0,38.0,39.0,46.0,40.0,40.0,46.0,39.0,42.0,2.0,1.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.975,1.05,1.0,0.975,1.05,29.0,32.0,32.0,17.0,7.0,10.0,35.57142857142857,36.5,37.07142857142857,37.42857142857143,39.5,40.964285714285715,39.142857142857146,6.148944934663431,39.714285714285715,8.425497670108937,41.5,9.291573243177554,0.42857142857142855,0.7867957924694283,1.3571428571428572,3.2724289463319467,0.8928571428571429,2.408923006845601,1.0429447570159882,1.0066649440004372,1.012292335723244,36.0,34.0,34.0,39.0,39.0,36.0,11.0,5.0,8.0,0.0,1.0,1.0,5.0,3.0,2.0,20.0,25.0,23.0,35.142857142857146,0.6900655593423887,35.642857142857146,2.7902892835177373,37.035714285714285,3.2143445026957855,35.57142857142857,3.04724700110028,36.0,3.2344301602506254,38.25,4.4524233933975905,-0.02398151948491786,-0.643185713567248,0.39383425765277247,-0.9589956531512887,-0.176175445037062,0.00933423788610973,0.43079054692343677,-0.48333382473664743,-0.28927429840304114,1.0,2.0,2.0,-0.46627022954372516,-0.18436369611976497,-0.36581811337540077,-0.39983836164112674,-0.22175344515224735,-0.5399017951226023,-0.22215543283376626,-0.28343765509463315,-0.20387485047931442,0.0,1.0,0.0,18.552868175939146,0.0,18.552868175939146,0.0,2.9731219854372575,0.0,0.8102800134876806,0.41549897215218906,0.0,0.0,0.0,0.0,1.1794871794871795,1.1666666666666667,0.0,3.0,0.6304347826086957
2024-11-29,2024-11-28,Train 2024,1.2777777777777777,0.92,46.0,1.2222222222222223,1.1666666666666667,1.2777777777777777,1.2777777777777777,Friday,5,0,11,4,48,0,0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,1.0930232558139534,1.1142857142857143,1.15,0.6976744186046512,1.1976744186046513,0.09479190019909253,1.105125771238728,0.16489525159829463,1.1048275846024056,0.22197665880049064,1.1217871797658974,0.24660464493155448,0.94,0.78,0.92,0.8057142857142857,0.8014285714285715,39.0,36.0,40.0,43.0,36.0,43.0,47.0,39.0,46.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0930232558139534,1.0833333333333333,1.069767441860465,1.0930232558139534,1.0833333333333333,1.069767441860465,28.0,28.0,29.0,19.0,11.0,17.0,35.714285714285715,36.5,37.142857142857146,37.857142857142854,39.714285714285715,41.035714285714285,40.285714285714285,6.824326235712058,40.07142857142857,8.633247768538048,41.67857142857143,9.349405096655904,0.2857142857142857,0.7559289460184382,1.3571428571428572,3.2724289463319467,0.8928571428571429,2.408923006845601,1.0598052221322674,1.009738033701434,1.0147435147200838,43.0,35.0,40.0,47.0,38.0,38.0,6.0,3.0,13.0,3.0,1.0,3.0,2.0,5.0,1.0,32.0,26.0,23.0,36.42857142857143,2.935821455580634,36.285714285714285,3.361056871982829,37.285714285714285,3.397789508632577,36.714285714285715,5.250850271282622,36.785714285714285,4.370857536501951,38.535714285714285,4.749129689135985,-0.02398151948491786,-0.643185713567248,0.39383425765277247,-0.9589956531512887,-0.176175445037062,0.00933423788610973,0.43079054692343677,-0.48333382473664743,-0.28927429840304114,2.0,3.0,3.0,-0.37781248753196367,-0.21420768020102857,-0.35656670795417034,-0.5116698199431592,-0.29091986594063296,-0.5334398552353228,-0.09156623688232567,-0.2320044518570276,-0.17619639377747784,0.0,1.0,0.0,16.295286948848076,0.0,16.295286948848076,0.0,2.850434033685325,0.0,1.2174848754427272,0.5173001876409506,1.0,0.0,0.0,0.0,1.0,0.9069767441860465,0.0,4.0,0.5957446808510638
2024-11-30,2024-11-29,Train 2024,0.6578947368421053,0.5,25.0,0.6842105263157895,0.6842105263157895,0.6842105263157895,0.8157894736842105,Saturday,6,1,11,4,48,0,1,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321,1.2777777777777777,0.8857142857142857,0.896551724137931,1.2285714285714286,1.2161929371231697,0.10666807298981136,1.1284817803090228,0.177505376766209,1.1139545687293897,0.22655654382277443,1.1425051568792235,0.23368361316886177,0.92,0.62,0.52,0.8257142857142856,0.8014285714285715,42.0,30.0,32.0,44.0,33.0,38.0,46.0,31.0,26.0,1.0,2.0,1.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,12.0,1.0454545454545454,0.9393939393939394,0.6842105263157895,1.0454545454545454,0.9393939393939394,0.6842105263157895,40.0,17.0,20.0,6.0,14.0,6.0,36.57142857142857,36.642857142857146,37.42857142857143,39.0,39.785714285714285,41.42857142857143,41.285714285714285,7.1113591226591835,40.07142857142857,8.633247768538048,42.25,9.094666731824903,0.2857142857142857,0.7559289460184382,1.3571428571428572,3.2724289463319467,0.7857142857142857,2.3782524374179994,1.054393966721012,1.008001398243868,1.019613644590214,36.0,35.0,29.0,40.0,32.0,32.0,9.0,4.0,8.0,3.0,2.0,0.0,6.0,3.0,4.0,18.0,26.0,17.0,36.57142857142857,2.8784916685156916,36.0,3.1865100272627154,37.035714285714285,3.2143445026957855,37.0,5.38516480713452,36.92857142857143,4.445642390446689,38.32142857142857,4.530175137065543,-0.02398151948491786,-0.643185713567248,0.39383425765277247,-0.9589956531512887,-0.176175445037062,0.00933423788610973,0.43079054692343677,-0.48333382473664743,-0.28927429840304114,3.0,4.0,4.0,-0.28935474552020224,-0.24405166428229214,-0.34731530253294,-0.6235012782451915,-0.3600862867290186,-0.5269779153480432,0.03902295906911494,-0.180571248619422,-0.14851793707564126,0.0,0.0,1.0,0.0,13.862453138011038,0.0,13.862453138011038,0.0,2.698838108976507,1.2174848754427272,0.5173001876409506,0.0,1.0,0.0,0.0,1.15,1.1666666666666667,0.0,4.0,0.8695652173913043
2024-12-01,2024-11-30,Train 2024,0.7714285714285715,0.54,27.0,0.7142857142857143,0.6,0.7714285714285715,0.8285714285714286,Sunday,7,1,12,4,48,1,0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,0.6578947368421053,0.8857142857142857,0.6666666666666666,0.7027027027027027,1.009565256811279,0.31825724549185197,1.0959361304701398,0.2394961817609925,1.0969076410654022,0.25175086634357585,1.122123846460319,0.2502018115813009,0.5,0.62,0.52,0.8085714285714286,0.8,26.0,24.0,22.0,26.0,24.0,25.0,25.0,31.0,26.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.9615384615384616,1.2916666666666667,1.04,0.9615384615384616,1.1796302124311562,1.04,16.0,25.0,19.0,9.0,6.0,7.0,36.0,36.214285714285715,37.142857142857146,38.0,38.92857142857143,40.92857142857143,40.42857142857143,8.734169352932977,40.0,8.761805223196355,41.607142857142854,9.658384519907624,0.14285714285714285,0.37796447300919295,0.5714285714285714,1.157868447043683,0.8214285714285714,2.37352014602739,1.057557469884515,1.027810536474059,1.015561446788016,38.0,35.0,39.0,42.0,35.0,36.0,13.0,3.0,5.0,0.0,1.0,2.0,3.0,1.0,7.0,22.0,30.0,25.0,37.0,2.8284271247461805,36.642857142857146,2.499450489058042,37.142857142857146,3.193909548039557,38.42857142857143,5.159365040297844,37.642857142857146,4.395927185950196,38.392857142857146,4.573185013097678,-0.02398151948491786,-0.643185713567248,0.39383425765277247,-0.9589956531512887,-0.176175445037062,0.00933423788610973,0.43079054692343677,-0.48333382473664743,-0.28927429840304114,4.0,5.0,5.0,-0.2008970035084408,-0.27389564836355573,-0.3380638971117097,-0.7353327365472239,-0.42925270751740413,-0.5205159754607636,0.16961215502055554,-0.12913804538181647,-0.1208394803738047,0.0,1.0,0.0,20.99885833645965,0.0,20.99885833645965,0.0,3.0909905582144974,0.0,1.2735066539052973,0.6276927075771827,1.0,0.0,0.0,0.0,0.5952380952380952,0.6842105263157895,0.02631578947368421,4.0,0.64
